height,weight,label 
166,85,비만
123,66,비만
195,38,저체중
148,70,비만
187,71,정상체중
148,37,저체중
139,62,비만
145,69,비만
126,65,비만
151,44,정상체중
146,42,정상체중
192,64,저체중
149,45,정상체중
194,72,정상체중
149,62,비만
152,55,정상체중
136,73,비만
131,73,비만
160,57,정상체중
190,43,저체중
142,40,정상체중
182,38,저체중
175,85,비만
133,62,비만
185,76,정상체중
132,56,비만
187,39,저체중
128,77,비만
174,76,비만
187,69,정상체중
136,68,비만
154,50,정상체중
155,43,저체중
195,70,저체중
175,40,저체중
125,56,비만
134,62,비만
165,51,정상체중
192,40,저체중
135,63,비만
188,73,정상체중
186,81,정상체중
122,83,비만
167,75,비만
179,85,비만
126,44,비만
147,50,정상체중
152,59,비만
164,61,정상체중
131,61,비만
148,87,비만
189,44,저체중
178,54,저체중
179,51,저체중
167,88,비만
190,47,저체중
139,87,비만
141,59,비만
187,84,정상체중
160,40,저체중
122,49,비만
170,56,정상체중
171,84,비만
146,61,비만
197,62,저체중
164,77,비만
124,89,비만
163,77,비만
189,66,저체중
138,64,비만
148,53,정상체중
193,70,정상체중
122,54,비만
195,76,정상체중
164,73,비만
158,52,정상체중
170,49,저체중
190,78,정상체중
173,44,저체중
135,71,비만
167,75,비만
198,84,정상체중
154,75,비만
161,80,비만
176,40,저체중
161,37,저체중
181,85,비만
126,61,비만
161,76,비만
176,71,정상체중
129,72,비만
193,54,저체중
146,53,정상체중
172,53,저체중
143,82,비만
142,37,저체중
133,78,비만
151,54,정상체중
160,36,저체중
129,86,비만
138,83,비만
146,72,비만
155,52,정상체중
120,56,비만
145,44,정상체중
199,53,저체중
184,90,비만
123,53,비만
168,74,비만
122,48,비만
187,67,정상체중
132,48,비만
161,78,비만
160,73,비만
182,77,정상체중
186,74,정상체중
168,74,비만
171,83,비만
139,42,정상체중
152,60,비만
185,58,저체중
154,76,비만
193,49,저체중
120,85,비만
133,59,비만
174,50,저체중
157,58,정상체중
157,38,저체중
192,42,저체중
184,46,저체중
186,54,저체중
147,40,정상체중
148,35,저체중
198,46,저체중
197,39,저체중
173,53,저체중
185,81,정상체중
133,51,비만
159,90,비만
124,48,비만
151,72,비만
198,36,저체중
126,40,비만
155,71,비만
157,36,저체중
193,67,저체중
157,57,정상체중
181,62,정상체중
144,90,비만
189,66,저체중
154,48,정상체중
191,52,저체중
131,71,비만
143,51,정상체중
184,77,정상체중
183,85,비만
143,85,비만
147,81,비만
167,46,저체중
148,53,정상체중
186,48,저체중
173,59,정상체중
151,62,비만
142,70,비만
131,63,비만
168,74,비만
190,48,저체중
162,62,정상체중
194,67,저체중
179,60,정상체중
196,89,정상체중
196,58,저체중
149,86,비만
143,85,비만
134,50,비만
162,36,저체중
122,76,비만
135,37,정상체중
167,85,비만
195,39,저체중
171,83,비만
130,55,비만
188,49,저체중
170,88,비만
194,84,정상체중
184,77,정상체중
170,79,비만
126,36,정상체중
186,81,정상체중
140,46,정상체중
187,37,저체중
161,60,정상체중
184,45,저체중
131,70,비만
123,58,비만
151,72,비만
189,61,저체중
157,50,정상체중
166,60,정상체중
166,68,정상체중
133,86,비만
157,87,비만
191,72,정상체중
171,90,비만
193,52,저체중
143,82,비만
160,79,비만
138,75,비만
197,77,정상체중
200,74,정상체중
160,38,저체중
170,52,저체중
154,61,비만
177,67,정상체중
123,63,비만
149,62,비만
151,73,비만
132,84,비만
167,38,저체중
161,75,비만
182,37,저체중
145,82,비만
152,63,비만
149,76,비만
139,61,비만
178,87,비만
141,88,비만
124,85,비만
164,70,비만
194,75,정상체중
122,76,비만
200,71,저체중
167,61,정상체중
125,45,비만
191,36,저체중
120,70,비만
156,54,정상체중
126,61,비만
184,57,저체중
180,52,저체중
145,73,비만
125,66,비만
187,60,저체중
163,85,비만
153,54,정상체중
158,69,비만
137,89,비만
186,78,정상체중
180,38,저체중
149,61,비만
171,56,정상체중
166,41,저체중
165,47,저체중
150,78,비만
131,77,비만
161,88,비만
144,45,정상체중
171,54,저체중
127,89,비만
184,40,저체중
152,78,비만
148,89,비만
160,89,비만
168,44,저체중
187,66,정상체중
179,59,저체중
189,64,저체중
158,59,정상체중
196,89,정상체중
172,65,정상체중
180,74,정상체중
160,78,비만
177,71,정상체중
143,61,비만
124,45,비만
200,41,저체중
128,75,비만
153,49,정상체중
184,61,저체중
134,43,정상체중
190,74,정상체중
154,50,정상체중
175,89,비만
166,38,저체중
159,55,정상체중
195,46,저체중
186,64,저체중
179,68,정상체중
198,67,저체중
189,57,저체중
132,43,정상체중
141,73,비만
197,41,저체중
145,82,비만
155,63,비만
151,74,비만
190,61,저체중
126,89,비만
151,45,정상체중
123,50,비만
193,35,저체중
190,65,저체중
189,67,정상체중
143,64,비만
147,78,비만
122,75,비만
123,42,비만
170,81,비만
200,65,저체중
164,54,정상체중
132,43,정상체중
187,53,저체중
136,69,비만
145,73,비만
128,67,비만
177,40,저체중
161,87,비만
179,46,저체중
143,73,비만
187,65,정상체중
120,61,비만
131,77,비만
152,86,비만
200,88,정상체중
160,52,정상체중
187,44,저체중
187,44,저체중
171,67,정상체중
173,77,비만
165,48,저체중
143,58,비만
140,55,비만
160,72,비만
188,90,비만
190,87,정상체중
184,45,저체중
124,40,비만
139,46,정상체중
143,53,비만
183,53,저체중
140,35,저체중
138,62,비만
146,37,저체중
134,35,정상체중
157,89,비만
157,78,비만
181,56,저체중
142,68,비만
199,37,저체중
197,81,정상체중
134,77,비만
178,64,정상체중
120,89,비만
127,35,정상체중
166,77,비만
195,66,저체중
147,47,정상체중
160,56,정상체중
154,63,비만
200,90,정상체중
187,51,저체중
165,35,저체중
154,57,정상체중
167,38,저체중
175,43,저체중
127,75,비만
154,67,비만
133,44,정상체중
188,73,정상체중
146,42,정상체중
181,38,저체중
136,50,비만
153,82,비만
138,80,비만
158,62,정상체중
162,43,저체중
136,89,비만
121,80,비만
152,39,저체중
186,45,저체중
158,61,정상체중
187,43,저체중
164,83,비만
181,72,정상체중
185,49,저체중
180,82,비만
165,45,저체중
141,86,비만
196,73,정상체중
134,41,정상체중
149,75,비만
138,45,정상체중
163,47,저체중
169,49,저체중
129,56,비만
194,49,저체중
181,71,정상체중
155,74,비만
132,63,비만
141,41,정상체중
151,47,정상체중
146,44,정상체중
194,68,저체중
150,58,비만
120,83,비만
135,87,비만
132,68,비만
156,63,비만
156,72,비만
148,82,비만
192,38,저체중
185,41,저체중
165,36,저체중
149,74,비만
193,64,저체중
123,56,비만
174,50,저체중
197,74,정상체중
162,39,저체중
138,79,비만
177,60,정상체중
164,49,저체중
128,42,비만
141,52,비만
124,89,비만
164,36,저체중
186,68,정상체중
156,50,정상체중
120,84,비만
164,60,정상체중
164,50,정상체중
189,36,저체중
149,60,비만
126,41,비만
129,67,비만
164,77,비만
199,67,저체중
155,43,저체중
200,63,저체중
158,90,비만
161,88,비만
196,37,저체중
176,35,저체중
157,77,비만
170,81,비만
178,38,저체중
120,63,비만
121,67,비만
135,87,비만
164,39,저체중
174,53,저체중
177,66,정상체중
157,44,저체중
164,77,비만
123,35,정상체중
141,37,정상체중
188,84,정상체중
180,49,저체중
124,68,비만
175,80,비만
142,51,비만
193,46,저체중
154,80,비만
160,87,비만
129,46,비만
126,89,비만
158,44,저체중
163,85,비만
171,56,정상체중
139,49,비만
174,75,정상체중
150,51,정상체중
128,63,비만
126,88,비만
146,53,정상체중
196,75,정상체중
194,73,정상체중
159,35,저체중
194,50,저체중
197,86,정상체중
135,49,비만
168,49,저체중
157,54,정상체중
154,82,비만
156,74,비만
134,88,비만
170,36,저체중
142,81,비만
192,75,정상체중
197,54,저체중
169,58,정상체중
147,52,정상체중
184,76,정상체중
199,90,정상체중
183,62,정상체중
126,77,비만
139,60,비만
179,72,정상체중
135,65,비만
160,84,비만
150,54,정상체중
141,40,정상체중
157,80,비만
182,64,정상체중
136,58,비만
163,39,저체중
186,40,저체중
149,69,비만
175,63,정상체중
172,64,정상체중
198,75,정상체중
160,82,비만
190,68,정상체중
197,67,저체중
135,40,정상체중
181,73,정상체중
182,49,저체중
200,64,저체중
127,45,비만
187,43,저체중
124,60,비만
149,66,비만
187,42,저체중
149,89,비만
185,77,정상체중
155,47,정상체중
182,47,저체중
126,38,정상체중
178,89,비만
186,78,정상체중
158,68,비만
197,46,저체중
127,81,비만
191,78,정상체중
125,85,비만
145,79,비만
129,43,비만
168,85,비만
123,48,비만
181,76,정상체중
199,70,저체중
129,49,비만
139,42,정상체중
141,79,비만
174,49,저체중
189,72,정상체중
154,38,저체중
190,39,저체중
124,51,비만
198,74,정상체중
162,64,정상체중
185,50,저체중
197,50,저체중
185,46,저체중
154,70,비만
134,44,정상체중
177,40,저체중
167,72,비만
189,65,저체중
167,69,정상체중
171,80,비만
127,50,비만
185,63,저체중
195,38,저체중
151,48,정상체중
182,78,정상체중
136,51,비만
146,35,저체중
173,64,정상체중
166,48,저체중
165,73,비만
155,49,정상체중
163,60,정상체중
194,72,정상체중
167,84,비만
164,70,비만
151,69,비만
193,53,저체중
168,83,비만
173,56,정상체중
132,43,정상체중
175,35,저체중
165,40,저체중
122,75,비만
142,80,비만
157,81,비만
173,82,비만
195,46,저체중
164,65,정상체중
152,90,비만
179,58,저체중
183,48,저체중
182,88,비만
145,44,정상체중
137,77,비만
154,69,비만
128,66,비만
187,67,정상체중
157,54,정상체중
181,69,정상체중
160,74,비만
145,36,저체중
180,61,정상체중
125,79,비만
183,79,정상체중
147,90,비만
179,78,정상체중
134,41,정상체중
158,76,비만
129,87,비만
155,62,비만
134,67,비만
127,72,비만
153,76,비만
143,52,비만
182,67,정상체중
164,73,비만
185,76,정상체중
174,83,비만
172,56,정상체중
183,62,정상체중
185,73,정상체중
145,36,저체중
189,85,정상체중
199,80,정상체중
134,67,비만
181,84,비만
135,76,비만
173,87,비만
169,88,비만
193,65,저체중
120,57,비만
169,63,정상체중
192,37,저체중
189,35,저체중
191,78,정상체중
155,85,비만
185,49,저체중
121,81,비만
187,62,저체중
175,57,정상체중
156,39,저체중
133,48,비만
132,74,비만
134,47,비만
162,69,비만
191,89,정상체중
